trial_id,tier,model,order_qty,demand_shock,units_sold,unsold_units,sell_through_pct,gmv,profit,capital_employed
4739,Slow / high-uncertainty,MP,414,0.902,333.0,81.0,80.4,808681,177910,0
4739,Slow / high-uncertainty,OR,414,0.902,393.3,20.7,95.0,796768,303695,496800
4739,Slow / high-uncertainty,SOR,414,0.902,393.3,20.7,95.0,796768,265822,0
4740,Slow / high-uncertainty,MP,414,0.777,299.1,114.9,72.3,693843,152645,0
4740,Slow / high-uncertainty,OR,414,0.777,357.1,56.9,86.3,682039,195481,496800
4740,Slow / high-uncertainty,SOR,414,0.777,357.1,56.9,86.3,682039,199951,0
4741,Slow / high-uncertainty,MP,414,0.386,174.1,239.9,42.1,344131,75709,0
4741,Slow / high-uncertainty,OR,414,0.386,220.6,193.4,53.3,318425,-143555,496800
4741,Slow / high-uncertainty,SOR,414,0.386,220.6,193.4,53.3,318425,20680,0
4742,Slow / high-uncertainty,MP,414,0.873,322.2,91.8,77.8,782489,172148,0
4742,Slow / high-uncertainty,OR,414,0.873,380.6,33.4,91.9,770962,280182,496800
4742,Slow / high-uncertainty,SOR,414,0.873,380.6,33.4,91.9,770962,257212,0
4743,Slow / high-uncertainty,MP,414,2.045,414.0,0.0,100.0,1035000,227700,0
4743,Slow / high-uncertainty,OR,414,2.045,414.0,0.0,100.0,939729,442929,496800
4743,Slow / high-uncertainty,SOR,414,2.045,414.0,0.0,100.0,939729,380829,0
4744,Slow / high-uncertainty,MP,414,0.995,358.0,56.0,86.5,894879,196873,0
4744,Slow / high-uncertainty,OR,414,0.995,399.7,14.3,96.5,888971,394742,496800
4744,Slow / high-uncertainty,SOR,414,0.995,399.7,14.3,96.5,888971,349358,0
4745,Slow / high-uncertainty,MP,414,1.924,414.0,0.0,100.0,1035000,227700,0
4745,Slow / high-uncertainty,OR,414,1.924,414.0,0.0,100.0,945360,448560,496800
4745,Slow / high-uncertainty,SOR,414,1.924,414.0,0.0,100.0,945360,386460,0
4746,Slow / high-uncertainty,MP,414,0.73,290.2,123.8,70.1,651583,143348,0
4746,Slow / high-uncertainty,OR,414,0.73,348.0,66.0,84.0,637538,152626,496800
4746,Slow / high-uncertainty,SOR,414,0.73,348.0,66.0,84.0,637538,167800,0
4747,Slow / high-uncertainty,MP,414,1.26,414.0,0.0,100.0,1035000,227700,0
4747,Slow / high-uncertainty,OR,414,1.26,414.0,0.0,100.0,954575,457775,496800
4747,Slow / high-uncertainty,SOR,414,1.26,414.0,0.0,100.0,954575,395675,0
4748,Slow / high-uncertainty,MP,414,0.365,164.7,249.3,39.8,325495,71609,0
4748,Slow / high-uncertainty,OR,414,0.365,208.6,205.4,50.4,301181,-158649,496800
4748,Slow / high-uncertainty,SOR,414,0.365,208.6,205.4,50.4,301181,19560,0
4749,Slow / high-uncertainty,MP,414,0.477,215.0,199.0,51.9,424879,93473,0
4749,Slow / high-uncertainty,OR,414,0.477,272.3,141.7,65.8,393141,-78153,496800
4749,Slow / high-uncertainty,SOR,414,0.477,272.3,141.7,65.8,393141,25533,0
4750,Slow / high-uncertainty,MP,414,0.595,259.8,154.2,62.7,530999,116820,0
4750,Slow / high-uncertainty,OR,414,0.595,318.2,95.8,76.9,502753,23200,496800
4750,Slow / high-uncertainty,SOR,414,0.595,318.2,95.8,76.9,502753,73211,0
4751,Slow / high-uncertainty,MP,414,0.944,348.2,65.8,84.1,845788,186073,0
4751,Slow / high-uncertainty,OR,414,0.944,391.2,22.8,94.5,842530,349842,496800
4751,Slow / high-uncertainty,SOR,414,0.944,391.2,22.8,94.5,842530,314471,0
4752,Slow / high-uncertainty,MP,414,0.495,223.5,190.5,54.0,441602,97152,0
4752,Slow / high-uncertainty,OR,414,0.495,283.0,131.0,68.4,408614,-64609,496800
4752,Slow / high-uncertainty,SOR,414,0.495,283.0,131.0,68.4,408614,26538,0
4753,Slow / high-uncertainty,MP,414,0.603,260.2,153.8,62.8,538034,118368,0
4753,Slow / high-uncertainty,OR,414,0.603,321.8,92.2,77.7,509590,29380,496800
4753,Slow / high-uncertainty,SOR,414,0.603,321.8,92.2,77.7,509590,75112,0
4754,Slow / high-uncertainty,MP,414,0.725,288.5,125.5,69.7,647771,142510,0
4754,Slow / high-uncertainty,OR,414,0.725,345.9,68.1,83.6,633807,149262,496800
4754,Slow / high-uncertainty,SOR,414,0.725,345.9,68.1,83.6,633807,166818,0
4755,Slow / high-uncertainty,MP,414,1.066,383.6,30.4,92.7,958987,210977,0
4755,Slow / high-uncertainty,OR,414,1.066,414.0,0.0,100.0,933066,436266,496800
4755,Slow / high-uncertainty,SOR,414,1.066,414.0,0.0,100.0,933066,374166,0
4756,Slow / high-uncertainty,MP,414,1.81,414.0,0.0,100.0,1035000,227700,0
4756,Slow / high-uncertainty,OR,414,1.81,414.0,0.0,100.0,950678,453878,496800
4756,Slow / high-uncertainty,SOR,414,1.81,414.0,0.0,100.0,950678,391778,0
4757,Slow / high-uncertainty,MP,414,2.568,414.0,0.0,100.0,1035000,227700,0
4757,Slow / high-uncertainty,OR,414,2.568,414.0,0.0,100.0,915390,418590,496800
4757,Slow / high-uncertainty,SOR,414,2.568,414.0,0.0,100.0,915390,356490,0
4758,Slow / high-uncertainty,MP,414,1.052,378.3,35.7,91.4,945874,208092,0
4758,Slow / high-uncertainty,OR,414,1.052,414.0,0.0,100.0,934460,437660,496800
4758,Slow / high-uncertainty,SOR,414,1.052,414.0,0.0,100.0,934460,375560,0
4759,Slow / high-uncertainty,MP,414,0.699,281.7,132.3,68.1,623764,137228,0
4759,Slow / high-uncertainty,OR,414,0.699,343.9,70.1,83.1,604013,119828,496800
4759,Slow / high-uncertainty,SOR,414,0.699,343.9,70.1,83.1,604013,139732,0
4760,Slow / high-uncertainty,MP,414,0.361,162.7,251.3,39.3,321597,70751,0
4760,Slow / high-uncertainty,OR,414,0.361,206.1,207.9,49.8,297574,-161805,496800
4760,Slow / high-uncertainty,SOR,414,0.361,206.1,207.9,49.8,297574,19326,0
4761,Slow / high-uncertainty,MP,414,1.68,414.0,0.0,100.0,1035000,227700,0
4761,Slow / high-uncertainty,OR,414,1.68,414.0,0.0,100.0,956725,459925,496800
4761,Slow / high-uncertainty,SOR,414,1.68,414.0,0.0,100.0,956725,397825,0
4762,Slow / high-uncertainty,MP,414,0.925,341.4,72.6,82.5,829254,182436,0
4762,Slow / high-uncertainty,OR,414,0.925,383.5,30.5,92.6,826060,334748,496800
4762,Slow / high-uncertainty,SOR,414,0.925,383.5,30.5,92.6,826060,308324,0
4763,Slow / high-uncertainty,MP,414,0.89,328.3,85.7,79.3,797454,175440,0
4763,Slow / high-uncertainty,OR,414,0.89,387.8,26.2,93.7,785707,293617,496800
4763,Slow / high-uncertainty,SOR,414,0.89,387.8,26.2,93.7,785707,262131,0
4764,Slow / high-uncertainty,MP,414,1.153,414.0,0.0,100.0,1035000,227700,0
4764,Slow / high-uncertainty,OR,414,1.153,414.0,0.0,100.0,943093,446293,496800
4764,Slow / high-uncertainty,SOR,414,1.153,414.0,0.0,100.0,943093,384193,0
4765,Slow / high-uncertainty,MP,414,1.341,414.0,0.0,100.0,1035000,227700,0
4765,Slow / high-uncertainty,OR,414,1.341,414.0,0.0,100.0,949456,452656,496800
4765,Slow / high-uncertainty,SOR,414,1.341,414.0,0.0,100.0,949456,390556,0
4766,Slow / high-uncertainty,MP,414,1.022,367.7,46.3,88.8,919252,202236,0
4766,Slow / high-uncertainty,OR,414,1.022,404.4,9.6,97.7,913379,418301,496800
4766,Slow / high-uncertainty,SOR,414,1.022,404.4,9.6,97.7,913379,367391,0
4767,Slow / high-uncertainty,MP,414,0.898,331.3,82.7,80.0,804641,177021,0
4767,Slow / high-uncertainty,OR,414,0.898,391.3,22.7,94.5,792788,300069,496800
4767,Slow / high-uncertainty,SOR,414,0.898,391.3,22.7,94.5,792788,264494,0
4768,Slow / high-uncertainty,MP,414,1.44,414.0,0.0,100.0,1035000,227700,0
4768,Slow / high-uncertainty,OR,414,1.44,414.0,0.0,100.0,967927,471127,496800
4768,Slow / high-uncertainty,SOR,414,1.44,414.0,0.0,100.0,967927,409027,0
4769,Slow / high-uncertainty,MP,414,0.502,226.3,187.7,54.7,447148,98372,0
4769,Slow / high-uncertainty,OR,414,0.502,286.6,127.4,69.2,413746,-60117,496800
4769,Slow / high-uncertainty,SOR,414,0.502,286.6,127.4,69.2,413746,26871,0
4770,Slow / high-uncertainty,MP,414,1.8,414.0,0.0,100.0,1035000,227700,0
4770,Slow / high-uncertainty,OR,414,1.8,414.0,0.0,100.0,951167,454367,496800
4770,Slow / high-uncertainty,SOR,414,1.8,414.0,0.0,100.0,951167,392267,0
4771,Slow / high-uncertainty,MP,414,0.817,301.4,112.6,72.8,731952,161029,0
4771,Slow / high-uncertainty,OR,414,0.817,364.5,49.5,88.0,720897,233004,496800
4771,Slow / high-uncertainty,SOR,414,0.817,364.5,49.5,88.0,720897,228802,0
4772,Slow / high-uncertainty,MP,414,0.5,225.6,188.4,54.5,445735,98062,0
4772,Slow / high-uncertainty,OR,414,0.5,285.7,128.3,69.0,412439,-61261,496800
4772,Slow / high-uncertainty,SOR,414,0.5,285.7,128.3,69.0,412439,26786,0
4773,Slow / high-uncertainty,MP,414,1.261,414.0,0.0,100.0,1035000,227700,0
4773,Slow / high-uncertainty,OR,414,1.261,414.0,0.0,100.0,954568,457768,496800
4773,Slow / high-uncertainty,SOR,414,1.261,414.0,0.0,100.0,954568,395668,0
4774,Slow / high-uncertainty,MP,414,0.46,207.3,206.7,50.1,409644,90122,0
4774,Slow / high-uncertainty,OR,414,0.46,262.5,151.5,63.4,379044,-90493,496800
4774,Slow / high-uncertainty,SOR,414,0.46,262.5,151.5,63.4,379044,24617,0
4775,Slow / high-uncertainty,MP,414,0.819,302.4,111.6,73.0,734508,161592,0
4775,Slow / high-uncertainty,OR,414,0.819,365.8,48.2,88.4,723415,235293,496800
4775,Slow / high-uncertainty,SOR,414,0.819,365.8,48.2,88.4,723415,229601,0
4776,Slow / high-uncertainty,MP,414,1.175,414.0,0.0,100.0,1035000,227700,0
4776,Slow / high-uncertainty,OR,414,1.175,414.0,0.0,100.0,941378,444578,496800
4776,Slow / high-uncertainty,SOR,414,1.175,414.0,0.0,100.0,941378,382478,0
4777,Slow / high-uncertainty,MP,414,1.135,408.1,5.9,98.6,1020362,224480,0
4777,Slow / high-uncertainty,OR,414,1.135,414.0,0.0,100.0,944586,447786,496800
4777,Slow / high-uncertainty,SOR,414,1.135,414.0,0.0,100.0,944586,385686,0
4778,Slow / high-uncertainty,MP,414,1.632,414.0,0.0,100.0,1035000,227700,0
4778,Slow / high-uncertainty,OR,414,1.632,414.0,0.0,100.0,958994,462194,496800
4778,Slow / high-uncertainty,SOR,414,1.632,414.0,0.0,100.0,958994,400094,0
4779,Slow / high-uncertainty,MP,414,1.002,360.4,53.6,87.1,901082,198238,0
4779,Slow / high-uncertainty,OR,414,1.002,402.5,11.5,97.2,895132,400405,496800
4779,Slow / high-uncertainty,SOR,414,1.002,402.5,11.5,97.2,895132,351780,0
4780,Slow / high-uncertainty,MP,414,1.439,414.0,0.0,100.0,1035000,227700,0
4780,Slow / high-uncertainty,OR,414,1.439,414.0,0.0,100.0,967985,471185,496800
4780,Slow / high-uncertainty,SOR,414,1.439,414.0,0.0,100.0,967985,409085,0
4781,Slow / high-uncertainty,MP,414,0.752,294.4,119.6,71.1,671310,147688,0
4781,Slow / high-uncertainty,OR,414,0.752,349.1,64.9,84.3,659931,174807,496800
4781,Slow / high-uncertainty,SOR,414,0.752,349.1,64.9,84.3,659931,188601,0
4782,Slow / high-uncertainty,MP,414,1.116,401.4,12.6,96.9,1003410,220750,0
4782,Slow / high-uncertainty,OR,414,1.116,414.0,0.0,100.0,946088,449288,496800
4782,Slow / high-uncertainty,SOR,414,1.116,414.0,0.0,100.0,946088,387188,0
4783,Slow / high-uncertainty,MP,414,0.756,296.0,118.0,71.5,674967,148493,0
4783,Slow / high-uncertainty,OR,414,0.756,351.0,63.0,84.8,663526,178059,496800
4783,Slow / high-uncertainty,SOR,414,0.756,351.0,63.0,84.8,663526,189628,0
4784,Slow / high-uncertainty,MP,414,2.459,414.0,0.0,100.0,1035000,227700,0
4784,Slow / high-uncertainty,OR,414,2.459,414.0,0.0,100.0,920461,423661,496800
4784,Slow / high-uncertainty,SOR,414,2.459,414.0,0.0,100.0,920461,361561,0
4785,Slow / high-uncertainty,MP,414,1.039,373.6,40.4,90.3,934115,205505,0
4785,Slow / high-uncertainty,OR,414,1.039,411.0,3.0,99.3,928147,431892,496800
4785,Slow / high-uncertainty,SOR,414,1.039,411.0,3.0,99.3,928147,373331,0
4786,Slow / high-uncertainty,MP,414,0.653,269.5,144.5,65.1,582369,128121,0
4786,Slow / high-uncertainty,OR,414,0.653,334.5,79.5,80.8,558472,75983,496800
4786,Slow / high-uncertainty,SOR,414,0.653,334.5,79.5,80.8,558472,106902,0
4787,Slow / high-uncertainty,MP,414,1.799,414.0,0.0,100.0,1035000,227700,0
4787,Slow / high-uncertainty,OR,414,1.799,414.0,0.0,100.0,951184,454384,496800
4787,Slow / high-uncertainty,SOR,414,1.799,414.0,0.0,100.0,951184,392284,0
4788,Slow / high-uncertainty,MP,414,1.024,368.3,45.7,89.0,920710,202556,0
4788,Slow / high-uncertainty,OR,414,1.024,405.1,8.9,97.8,914828,419634,496800
4788,Slow / high-uncertainty,SOR,414,1.024,405.1,8.9,97.8,914828,367973,0
4789,Slow / high-uncertainty,MP,414,1.033,371.5,42.5,89.7,928648,204303,0
4789,Slow / high-uncertainty,OR,414,1.033,408.6,5.4,98.7,922715,426893,496800
4789,Slow / high-uncertainty,SOR,414,1.033,408.6,5.4,98.7,922715,371146,0
4790,Slow / high-uncertainty,MP,414,1.243,414.0,0.0,100.0,1035000,227700,0
4790,Slow / high-uncertainty,OR,414,1.243,414.0,0.0,100.0,955681,458881,496800
4790,Slow / high-uncertainty,SOR,414,1.243,414.0,0.0,100.0,955681,396781,0
4791,Slow / high-uncertainty,MP,414,1.166,414.0,0.0,100.0,1035000,227700,0
4791,Slow / high-uncertainty,OR,414,1.166,414.0,0.0,100.0,942062,445262,496800
4791,Slow / high-uncertainty,SOR,414,1.166,414.0,0.0,100.0,942062,383162,0
4792,Slow / high-uncertainty,MP,414,1.357,414.0,0.0,100.0,1035000,227700,0
4792,Slow / high-uncertainty,OR,414,1.357,414.0,0.0,100.0,971799,474999,496800
4792,Slow / high-uncertainty,SOR,414,1.357,414.0,0.0,100.0,971799,412899,0
4793,Slow / high-uncertainty,MP,414,2.232,414.0,0.0,100.0,1035000,227700,0
4793,Slow / high-uncertainty,OR,414,2.232,414.0,0.0,100.0,931027,434227,496800
4793,Slow / high-uncertainty,SOR,414,2.232,414.0,0.0,100.0,931027,372127,0
4794,Slow / high-uncertainty,MP,414,0.6,258.7,155.3,62.5,535055,117712,0
4794,Slow / high-uncertainty,OR,414,0.6,320.6,93.4,77.4,506503,26523,496800
4794,Slow / high-uncertainty,SOR,414,0.6,320.6,93.4,77.4,506503,73757,0
4795,Slow / high-uncertainty,MP,414,0.905,334.0,80.0,80.7,811280,178482,0
4795,Slow / high-uncertainty,OR,414,0.905,380.2,33.8,91.8,807995,317275,496800
4795,Slow / high-uncertainty,SOR,414,0.905,380.2,33.8,91.8,807995,294691,0
4796,Slow / high-uncertainty,MP,414,1.241,414.0,0.0,100.0,1035000,227700,0
4796,Slow / high-uncertainty,OR,414,1.241,414.0,0.0,100.0,955803,459003,496800
4796,Slow / high-uncertainty,SOR,414,1.241,414.0,0.0,100.0,955803,396903,0
4797,Slow / high-uncertainty,MP,414,1.125,404.8,9.2,97.8,1012011,222642,0
4797,Slow / high-uncertainty,OR,414,1.125,414.0,0.0,100.0,945325,448525,496800
4797,Slow / high-uncertainty,SOR,414,1.125,414.0,0.0,100.0,945325,386425,0
4798,Slow / high-uncertainty,MP,414,1.354,414.0,0.0,100.0,1035000,227700,0
4798,Slow / high-uncertainty,OR,414,1.354,414.0,0.0,100.0,971916,475116,496800
4798,Slow / high-uncertainty,SOR,414,1.354,414.0,0.0,100.0,971916,413016,0
4799,Slow / high-uncertainty,MP,414,0.556,250.9,163.1,60.6,495834,109083,0
4799,Slow / high-uncertainty,OR,414,0.556,307.5,106.5,74.3,464236,-13402,496800
4799,Slow / high-uncertainty,SOR,414,0.556,307.5,106.5,74.3,464236,49048,0
4800,Slow / high-uncertainty,MP,414,1.647,414.0,0.0,100.0,1035000,227700,0
4800,Slow / high-uncertainty,OR,414,1.647,414.0,0.0,100.0,958302,461502,496800
4800,Slow / high-uncertainty,SOR,414,1.647,414.0,0.0,100.0,958302,399402,0
4801,Slow / high-uncertainty,MP,414,0.656,271.1,142.9,65.5,585748,128865,0
4801,Slow / high-uncertainty,OR,414,0.656,336.4,77.6,81.3,561713,78874,496800
4801,Slow / high-uncertainty,SOR,414,0.656,336.4,77.6,81.3,561713,107522,0
4802,Slow / high-uncertainty,MP,414,1.459,414.0,0.0,100.0,1035000,227700,0
4802,Slow / high-uncertainty,OR,414,1.459,414.0,0.0,100.0,967043,470243,496800
4802,Slow / high-uncertainty,SOR,414,1.459,414.0,0.0,100.0,967043,408143,0
4803,Slow / high-uncertainty,MP,414,1.353,414.0,0.0,100.0,1035000,227700,0
4803,Slow / high-uncertainty,OR,414,1.353,414.0,0.0,100.0,948646,451846,496800
4803,Slow / high-uncertainty,SOR,414,1.353,414.0,0.0,100.0,948646,389746,0
4804,Slow / high-uncertainty,MP,414,0.896,330.5,83.5,79.8,802750,176605,0
4804,Slow / high-uncertainty,OR,414,0.896,390.4,23.6,94.3,790924,298371,496800
4804,Slow / high-uncertainty,SOR,414,0.896,390.4,23.6,94.3,790924,263872,0
4805,Slow / high-uncertainty,MP,414,0.832,306.9,107.1,74.1,745410,163990,0
4805,Slow / high-uncertainty,OR,414,0.832,371.2,42.8,89.7,734152,245053,496800
4805,Slow / high-uncertainty,SOR,414,0.832,371.2,42.8,89.7,734152,233009,0
4806,Slow / high-uncertainty,MP,414,2.44,414.0,0.0,100.0,1035000,227700,0
4806,Slow / high-uncertainty,OR,414,2.44,414.0,0.0,100.0,921360,424560,496800
4806,Slow / high-uncertainty,SOR,414,2.44,414.0,0.0,100.0,921360,362460,0
4807,Slow / high-uncertainty,MP,414,1.033,371.7,42.3,89.8,929325,204452,0
4807,Slow / high-uncertainty,OR,414,1.033,408.9,5.1,98.8,923388,427512,496800
4807,Slow / high-uncertainty,SOR,414,1.033,408.9,5.1,98.8,923388,371416,0
4808,Slow / high-uncertainty,MP,414,1.216,414.0,0.0,100.0,1035000,227700,0
4808,Slow / high-uncertainty,OR,414,1.216,414.0,0.0,100.0,957436,460636,496800
4808,Slow / high-uncertainty,SOR,414,1.216,414.0,0.0,100.0,957436,398536,0
4809,Slow / high-uncertainty,MP,414,0.85,313.6,100.4,75.7,761549,167541,0
4809,Slow / high-uncertainty,OR,414,0.85,374.9,39.1,90.6,750186,260424,496800
4809,Slow / high-uncertainty,SOR,414,0.85,374.9,39.1,90.6,750186,244066,0
4810,Slow / high-uncertainty,MP,414,1.791,414.0,0.0,100.0,1035000,227700,0
4810,Slow / high-uncertainty,OR,414,1.791,414.0,0.0,100.0,951552,454752,496800
4810,Slow / high-uncertainty,SOR,414,1.791,414.0,0.0,100.0,951552,392652,0
4811,Slow / high-uncertainty,MP,414,3.195,414.0,0.0,100.0,1035000,227700,0
4811,Slow / high-uncertainty,OR,414,3.195,414.0,0.0,100.0,886189,389389,496800
4811,Slow / high-uncertainty,SOR,414,3.195,414.0,0.0,100.0,886189,327289,0
4812,Slow / high-uncertainty,MP,414,0.636,266.3,147.7,64.3,567461,124842,0
4812,Slow / high-uncertainty,OR,414,0.636,330.8,83.2,79.9,541737,59914,496800
4812,Slow / high-uncertainty,SOR,414,0.636,330.8,83.2,79.9,541737,95165,0
4813,Slow / high-uncertainty,MP,414,1.393,414.0,0.0,100.0,1035000,227700,0
4813,Slow / high-uncertainty,OR,414,1.393,414.0,0.0,100.0,970107,473307,496800
4813,Slow / high-uncertainty,SOR,414,1.393,414.0,0.0,100.0,970107,411207,0
4814,Slow / high-uncertainty,MP,414,0.763,298.7,115.3,72.1,681109,149844,0
4814,Slow / high-uncertainty,OR,414,0.763,354.2,59.8,85.6,669563,183522,496800
4814,Slow / high-uncertainty,SOR,414,0.763,354.2,59.8,85.6,669563,191354,0
4815,Slow / high-uncertainty,MP,414,1.038,373.5,40.5,90.2,933776,205431,0
4815,Slow / high-uncertainty,OR,414,1.038,410.8,3.2,99.2,927810,431581,496800
4815,Slow / high-uncertainty,SOR,414,1.038,410.8,3.2,99.2,927810,373195,0
4816,Slow / high-uncertainty,MP,414,1.668,414.0,0.0,100.0,1035000,227700,0
4816,Slow / high-uncertainty,OR,414,1.668,414.0,0.0,100.0,957307,460507,496800
4816,Slow / high-uncertainty,SOR,414,1.668,414.0,0.0,100.0,957307,398407,0
4817,Slow / high-uncertainty,MP,414,1.216,414.0,0.0,100.0,1035000,227700,0
4817,Slow / high-uncertainty,OR,414,1.216,414.0,0.0,100.0,957437,460637,496800
4817,Slow / high-uncertainty,SOR,414,1.216,414.0,0.0,100.0,957437,398537,0
4818,Slow / high-uncertainty,MP,414,1.14,410.0,4.0,99.0,1025005,225501,0
4818,Slow / high-uncertainty,OR,414,1.14,414.0,0.0,100.0,944174,447374,496800
4818,Slow / high-uncertainty,SOR,414,1.14,414.0,0.0,100.0,944174,385274,0
4819,Slow / high-uncertainty,MP,414,1.278,414.0,0.0,100.0,1035000,227700,0
4819,Slow / high-uncertainty,OR,414,1.278,414.0,0.0,100.0,953451,456651,496800
4819,Slow / high-uncertainty,SOR,414,1.278,414.0,0.0,100.0,953451,394551,0
4820,Slow / high-uncertainty,MP,414,0.799,307.6,106.4,74.3,713582,156988,0
4820,Slow / high-uncertainty,OR,414,0.799,363.3,50.7,87.8,701567,213887,496800
4820,Slow / high-uncertainty,SOR,414,0.799,363.3,50.7,87.8,701567,211066,0
4821,Slow / high-uncertainty,MP,414,0.511,230.2,183.8,55.6,454995,100099,0
4821,Slow / high-uncertainty,OR,414,0.511,288.8,125.2,69.8,422476,-51795,496800
4821,Slow / high-uncertainty,SOR,414,0.511,288.8,125.2,69.8,422476,32541,0
4822,Slow / high-uncertainty,MP,414,1.123,403.9,10.1,97.6,1009774,222150,0
4822,Slow / high-uncertainty,OR,414,1.123,414.0,0.0,100.0,945524,448724,496800
4822,Slow / high-uncertainty,SOR,414,1.123,414.0,0.0,100.0,945524,386624,0
4823,Slow / high-uncertainty,MP,414,0.946,349.1,64.9,84.3,847883,186534,0
4823,Slow / high-uncertainty,OR,414,0.946,392.1,21.9,94.7,844617,351755,496800
4823,Slow / high-uncertainty,SOR,414,0.946,392.1,21.9,94.7,844617,315250,0
4824,Slow / high-uncertainty,MP,414,1.11,399.4,14.6,96.5,998589,219690,0
4824,Slow / high-uncertainty,OR,414,1.11,414.0,0.0,100.0,946515,449715,496800
4824,Slow / high-uncertainty,SOR,414,1.11,414.0,0.0,100.0,946515,387615,0
4825,Slow / high-uncertainty,MP,414,0.968,348.2,65.8,84.1,870446,191498,0
4825,Slow / high-uncertainty,OR,414,0.968,395.7,18.3,95.6,864480,370982,496800
4825,Slow / high-uncertainty,SOR,414,0.968,395.7,18.3,95.6,864480,330340,0
4826,Slow / high-uncertainty,MP,414,0.723,287.6,126.4,69.5,645736,142062,0
4826,Slow / high-uncertainty,OR,414,0.723,344.8,69.2,83.3,631816,147467,496800
4826,Slow / high-uncertainty,SOR,414,0.723,344.8,69.2,83.3,631816,166294,0
4827,Slow / high-uncertainty,MP,414,0.992,356.7,57.3,86.2,891713,196177,0
4827,Slow / high-uncertainty,OR,414,0.992,398.3,15.7,96.2,885826,391852,496800
4827,Slow / high-uncertainty,SOR,414,0.992,398.3,15.7,96.2,885826,348122,0
4828,Slow / high-uncertainty,MP,414,1.114,400.9,13.1,96.8,1002184,220480,0
4828,Slow / high-uncertainty,OR,414,1.114,414.0,0.0,100.0,946196,449396,496800
4828,Slow / high-uncertainty,SOR,414,1.114,414.0,0.0,100.0,946196,387296,0
4829,Slow / high-uncertainty,MP,414,1.016,365.6,48.4,88.3,914025,201086,0
4829,Slow / high-uncertainty,OR,414,1.016,402.1,11.9,97.1,908186,413521,496800
4829,Slow / high-uncertainty,SOR,414,1.016,402.1,11.9,97.1,908186,365302,0
4830,Slow / high-uncertainty,MP,414,1.572,414.0,0.0,100.0,1035000,227700,0
4830,Slow / high-uncertainty,OR,414,1.572,414.0,0.0,100.0,961791,464991,496800
4830,Slow / high-uncertainty,SOR,414,1.572,414.0,0.0,100.0,961791,402891,0
4831,Slow / high-uncertainty,MP,414,0.682,278.4,135.6,67.2,608510,133872,0
4831,Slow / high-uncertainty,OR,414,0.682,344.1,69.9,83.1,586289,102072,496800
4831,Slow / high-uncertainty,SOR,414,0.682,344.1,69.9,83.1,586289,121756,0
4832,Slow / high-uncertainty,MP,414,0.932,344.1,69.9,83.1,835637,183840,0
4832,Slow / high-uncertainty,OR,414,0.932,386.5,27.5,93.3,832419,340576,496800
4832,Slow / high-uncertainty,SOR,414,0.932,386.5,27.5,93.3,832419,310697,0
4833,Slow / high-uncertainty,MP,414,1.367,414.0,0.0,100.0,1035000,227700,0
4833,Slow / high-uncertainty,OR,414,1.367,414.0,0.0,100.0,971331,474531,496800
4833,Slow / high-uncertainty,SOR,414,1.367,414.0,0.0,100.0,971331,412431,0
4834,Slow / high-uncertainty,MP,414,1.112,399.9,14.1,96.6,999736,219942,0
4834,Slow / high-uncertainty,OR,414,1.112,414.0,0.0,100.0,946413,449613,496800
4834,Slow / high-uncertainty,SOR,414,1.112,414.0,0.0,100.0,946413,387513,0
4835,Slow / high-uncertainty,MP,414,1.357,414.0,0.0,100.0,1035000,227700,0
4835,Slow / high-uncertainty,OR,414,1.357,414.0,0.0,100.0,971783,474983,496800
4835,Slow / high-uncertainty,SOR,414,1.357,414.0,0.0,100.0,971783,412883,0
4836,Slow / high-uncertainty,MP,414,2.437,414.0,0.0,100.0,1035000,227700,0
4836,Slow / high-uncertainty,OR,414,2.437,414.0,0.0,100.0,921468,424668,496800
4836,Slow / high-uncertainty,SOR,414,2.437,414.0,0.0,100.0,921468,362568,0
4837,Slow / high-uncertainty,MP,414,0.982,353.1,60.9,85.3,882842,194225,0
4837,Slow / high-uncertainty,OR,414,0.982,401.3,12.7,96.9,876791,382278,496800
4837,Slow / high-uncertainty,SOR,414,0.982,401.3,12.7,96.9,876791,335044,0
4838,Slow / high-uncertainty,MP,414,0.938,346.1,67.9,83.6,840524,184915,0
4838,Slow / high-uncertainty,OR,414,0.938,388.7,25.3,93.9,837287,345037,496800
4838,Slow / high-uncertainty,SOR,414,0.938,388.7,25.3,93.9,837287,312514,0
4839,Slow / high-uncertainty,MP,414,0.625,265.3,148.7,64.1,557859,122729,0
4839,Slow / high-uncertainty,OR,414,0.625,329.2,84.8,79.5,530555,49011,496800
4839,Slow / high-uncertainty,SOR,414,0.625,329.2,84.8,79.5,530555,86076,0
4840,Slow / high-uncertainty,MP,414,1.716,414.0,0.0,100.0,1035000,227700,0
4840,Slow / high-uncertainty,OR,414,1.716,414.0,0.0,100.0,955043,458243,496800
4840,Slow / high-uncertainty,SOR,414,1.716,414.0,0.0,100.0,955043,396143,0
4841,Slow / high-uncertainty,MP,414,0.653,269.9,144.1,65.2,583177,128299,0
4841,Slow / high-uncertainty,OR,414,0.653,335.0,79.0,80.9,559247,76674,496800
4841,Slow / high-uncertainty,SOR,414,0.653,335.0,79.0,80.9,559247,107050,0
4842,Slow / high-uncertainty,MP,414,2.656,414.0,0.0,100.0,1035000,227700,0
4842,Slow / high-uncertainty,OR,414,2.656,414.0,0.0,100.0,911267,414467,496800
